      time        CGC         HC     HC-CGC    ogm-ICM     ogm-KL   ogm-LF-1 DYNCC-HC-B DYNCC-HC-B-CGC DYNCC-HC-CGC DYNCC-HC-CGC-CGC DYNCC-HC-MC DYNCC-HC-MC-CGC DYNCC-WS-B DYNCC-WS-B-CGC DYNCC-WS-CGC DYNCC-WS-CGC-CGC DYNCC-WS-MC DYNCC-WS-MC-CGC     MCR-CC  MCR-CCFDB MCR-CCFDB-OWC MCI-CCFDB-CCIFD    MCI-CCI  MCI-CCIFD 
         1    -2794.6482  -119817.0021  -121631.4725        0.0000    -8187.1394        0.0000   -98305.4877   -97043.5524   -86863.9272   -86863.9272   -86863.9272   -86863.9272     -536.7564        0.0000     -329.8760     -329.8760     -329.8760     -329.8760    -8187.1394    -8187.1394    -8187.1394    -8187.1394    -8187.1394    -8187.1394 
         2    -2794.6482  -119817.0021  -127096.9694        0.0000    -8187.1394        0.0000   -99463.5487   -99463.5487   -86863.9272   -86863.9272   -90601.6285   -86863.9272     -806.6516        0.0000     -329.8760     -329.8760     -329.8760     -329.8760    -8187.1394    -8187.1394    -8187.1394    -8187.1394    -8187.1394    -8187.1394 
         4    -2794.6482  -119817.0021  -129298.0830        0.0000    -8187.1394        0.0000  -101534.1192  -101534.1192   -94746.5221   -94746.5221   -97474.0276   -97474.0276    -1567.8370        0.0000     -329.8760     -329.8760     -329.8760     -329.8760    -8187.1394    -8187.1394    -8187.1394    -8187.1394    -8187.1394    -8187.1394 
         8    -2794.6482  -119817.0021  -129298.0830        0.0000    -8187.1394        0.0000  -102977.3771  -102977.3771  -124010.7083  -123392.2344  -112828.6359  -112676.2317    -1567.8370        0.0000     -329.8760     -329.8760     -329.8760     -329.8760    -8187.1394    -8187.1394    -8187.1394    -8187.1394    -8187.1394    -8187.1394 
        16    -2794.6482  -119817.0021  -129298.0830        0.0000    -8187.1394        0.0000  -103599.0179  -103584.4675  -130520.5866  -130509.4631  -133131.0891  -133100.5412    -1567.8370        0.0000   -17586.1888   -17586.1888     -329.8760     -329.8760    -8187.1394    -8187.1394    -8187.1394    -8187.1394    -8187.1394    -8187.1394 
        32    -2794.6482  -119817.0021  -129298.0830        0.0000    -8187.1394        0.0000  -104061.6371  -111622.8333  -136230.8319  -136229.9990  -135830.0540  -135718.3958    -1567.8370        0.0000   -18656.0544   -18460.1195     -329.8760     -329.8760    -8187.1394    -8187.1394    -8187.1394    -8187.1394    -8187.1394    -8187.1394 
        64   -29540.5516  -119817.0021  -129298.0830        0.0000    -8187.1394        0.0000  -104061.6371  -116531.6834  -136414.4157  -136411.4726  -136321.7505  -136281.6719    -1567.8370        0.0000   -71688.5857   -71076.9005   -51357.4254   -33748.4806    -8187.1394    -8187.1394    -8187.1394    -8187.1394   -11444.9625    -8187.1394 
       128  -126498.9197  -119817.0021  -129298.0830        0.0000    -8187.1394        0.0000  -104061.6371  -116531.6834  -136444.4892  -136443.9919  -136409.3011  -136404.0350    -1567.8370        0.0000  -103539.7492   -87898.9018  -135102.5543  -134649.8471    -8187.1394    -8187.1394    -8187.1394    -8187.1394   -29189.6594   -19711.4643 
       256  -133350.8813  -119817.0021  -129298.0830        0.0000  -125737.2656        0.0000  -104061.6371  -116531.6834  -136464.5250  -136471.4720  -136442.4526  -136440.2858    -1567.8370        0.0000  -136106.8856  -136062.5031  -136283.7979  -136267.1509    -8187.1394    -8187.1394    -8187.1394    -8187.1394   -38999.2453   -30956.6282 
       512  -135908.6616  -119817.0021  -129298.0830        0.0000  -127022.7209        0.0000  -104061.6371  -116531.6834  -136470.5897  -136479.4208  -136449.8108  -136468.3479    -1567.8370   -69442.3262  -136365.7230  -136360.6388  -136435.1207  -136434.5139    -8187.1394    -8187.1394    -8187.1394    -8187.1394   -77391.7596   -65043.2688 
      1024  -136188.5451  -119817.0021  -129298.0830        0.0000  -127032.7003   -82991.6557  -104061.6371  -116531.6834  -136470.5897  -136479.4208  -136449.8108  -136468.4512    -1567.8370  -100650.1057  -136438.8870  -136449.6844  -136496.0790  -136495.9683   -20229.9359   -16726.3394   -16726.3394   -16726.3394  -124585.1288  -126325.5428 
      2048  -136188.5451  -119817.0021  -129298.0830        0.0000  -127032.7003  -126356.3545  -104061.6371  -116531.6834  -136470.5897  -136479.4208  -136449.8108  -136468.4512    -1567.8370  -136316.1102  -136454.3909  -136473.9974  -136507.0282  -136512.0448   -41453.7844   -39603.3479   -43064.3556   -45675.8799  -135505.3766  -136197.2684 
      4096  -136188.5451  -119817.0021  -129298.0830  -126335.5303  -127032.7003  -126356.3545  -104061.6371  -116531.6834  -136470.5897  -136479.4208  -136449.8108  -136468.4512    -1567.8370  -136316.1102  -136456.6013  -136494.7504  -136507.1928  -136525.3525   -81210.5349   -69360.1406   -72149.7984   -73678.4133  -135752.7602  -136321.2500 
