      time        CGC         HC     HC-CGC    ogm-ICM     ogm-KL   ogm-LF-1 DYNCC-HC-B DYNCC-HC-B-CGC DYNCC-HC-CGC DYNCC-HC-CGC-CGC DYNCC-HC-MC DYNCC-HC-MC-CGC DYNCC-WS-B DYNCC-WS-B-CGC DYNCC-WS-CGC DYNCC-WS-CGC-CGC DYNCC-WS-MC DYNCC-WS-MC-CGC     MCR-CC  MCR-CCFDB MCR-CCFDB-OWC MCI-CCFDB-CCIFD    MCI-CCI  MCI-CCIFD 
         1    -5347.5288   -24120.1584   -26090.1814        0.0000    -1989.9847    -2001.6039   -22041.9925   -22091.1084   -27136.0776   -27185.6615   -23976.4855   -22764.9106    -8146.1079   -14280.1057   -23319.4532   -23319.4532    -6750.1657    -6750.1657    -1989.9847    -1989.9847    -1989.9847    -1989.9847    -1989.9847    -1989.9847 
         2   -21418.9408   -24120.1584   -26090.1814     -122.6604    -1989.9847    -4257.5743   -22133.5789   -23844.5748   -27186.5425   -27235.8696   -25738.7615   -24959.2224    -8146.1079   -20619.5310   -27068.1121   -27066.9367   -11328.6932   -11516.8850    -1989.9847    -1989.9847    -1989.9847    -1989.9847    -8197.7201    -6746.1220 
         4   -26750.8942   -24120.1584   -26090.1814     -283.5771   -22987.9619    -8457.6663   -22347.8508   -24524.6872   -27235.6807   -27273.8409   -27140.8388   -27021.6208    -8146.1079   -24223.1576   -27192.0700   -27191.8600   -14367.8843   -14392.5869    -1989.9847    -1989.9847    -1989.9847    -1989.9847   -13722.1892   -12956.0181 
         8   -27251.4202   -24120.1584   -26090.1814     -538.9498   -25514.8939   -15169.3239   -22347.8508   -24683.6970   -27244.5412   -27283.3239   -27194.1897   -27181.4121    -8146.1079   -25632.0414   -27241.9556   -27242.0834   -22010.3148   -24649.0932    -1989.9847    -1989.9847    -1989.9847    -2239.3665   -20947.8547   -20150.2116 
        16   -27251.4202   -24120.1584   -26090.1814     -961.9443   -25556.9330   -20008.1681   -22347.8508   -24683.6970   -27244.5412   -27283.8151   -27221.0827   -27221.7023    -8146.1079   -25674.0121   -27259.6892   -27260.2677   -27019.5259   -27023.5111    -4434.5823    -3168.2477    -2736.5231    -3583.4887   -24901.1645   -25185.6370 
        32   -27251.4202   -24120.1584   -26090.1814    -1760.0379   -25556.9330   -25161.4276   -22347.8508   -24683.6970   -27244.5412   -27283.8151   -27274.4724   -27274.1104    -8146.1079   -25674.0121   -27274.7413   -27287.5657   -27255.2561   -27257.3957   -10436.6183    -6940.0811    -6983.6367    -7577.1941   -26853.3566   -27275.5517 
        64   -27251.4202   -24120.1584   -26090.1814    -5351.8068   -25556.9330   -25243.7618   -22347.8508   -24683.6970   -27244.5412   -27283.8151   -27283.3642   -27284.6043    -8146.1079   -25674.0121   -27274.7413   -27287.9844   -27270.1186   -27270.7450   -18165.9801   -14400.0996   -13657.3956   -15723.9367   -27257.3626   -27290.3851 
       128   -27251.4202   -24120.1584   -26090.1814   -25196.5123   -25556.9330   -25243.7618   -22347.8508   -24683.6970   -27244.5412   -27283.8151   -27283.3642   -27284.6043    -8146.1079   -25674.0121   -27274.7413   -27287.9844   -27280.5949   -27293.3291   -24741.6985   -24737.8970   -24228.6227   -24679.8058   -27290.3851   -27290.3851 
       256   -27251.4202   -24120.1584   -26090.1814   -25196.5123   -25556.9330   -25243.7618   -22347.8508   -24683.6970   -27244.5412   -27283.8151   -27283.3642   -27284.6043    -8146.1079   -25674.0121   -27274.7413   -27287.9844   -27280.5949   -27293.3291   -26877.8502   -27038.3438   -27049.5773   -27242.7746   -27290.3851   -27302.7820 
       512   -27251.4202   -24120.1584   -26090.1814   -25196.5123   -25556.9330   -25243.7618   -22347.8508   -24683.6970   -27244.5412   -27283.8151   -27283.3642   -27284.6043    -8146.1079   -25674.0121   -27274.7413   -27287.9844   -27280.5949   -27293.3291   -27266.3900   -27231.6440   -27300.2235   -27302.7820   -27290.3851   -27302.7820 
      1024   -27251.4202   -24120.1584   -26090.1814   -25196.5123   -25556.9330   -25243.7618   -22347.8508   -24683.6970   -27244.5412   -27283.8151   -27283.3642   -27284.6043    -8146.1079   -25674.0121   -27274.7413   -27287.9844   -27280.5949   -27293.3291   -27289.5233   -27289.6326   -27300.2235   -27302.7820   -27290.3851   -27302.7820 
      2048   -27251.4202   -24120.1584   -26090.1814   -25196.5123   -25556.9330   -25243.7618   -22347.8508   -24683.6970   -27244.5412   -27283.8151   -27283.3642   -27284.6043    -8146.1079   -25674.0121   -27274.7413   -27287.9844   -27280.5949   -27293.3291   -27289.6326   -27289.6326   -27300.2235   -27302.7820   -27302.7820   -27302.7820 
      4096   -27251.4202   -24120.1584   -26090.1814   -25196.5123   -25556.9330   -25243.7618   -22347.8508   -24683.6970   -27244.5412   -27283.8151   -27283.3642   -27284.6043    -8146.1079   -25674.0121   -27274.7413   -27287.9844   -27280.5949   -27293.3291   -27289.6326   -27289.6326   -27300.2235   -27302.7820   -27302.7820   -27302.7820 
